,created_at,id,full_text,cleaned_text,entities,retweet_count,favorite_count,CountyId,user_name,user_followers_count,user_friends_count,user_listed_count,favourites_count,user_location,geo,neg,neu,pos,compound
0,2020-02-02 01:07:32+00:00,1223774921043644418,"2020 Nike Extravaganza XXV
Game X
Salesian (Sacramento) vs. 
Corona Centennial
The Huskies got 10 points out their bench to just 5 points for Salesian. The game seesaw in the second half Huskies build a 15 point… https://t.co/ThV7FZeliK","nike extravaganza xxv game x salesian sacramento vs centennial huskies got points bench points salesian game seesaw second half huskies build point…
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ThV7FZeliK', 'expanded_url': 'https://www.instagram.com/p/B8C6QehhNbf/?igshid=13wiyg7ltqrl0', 'display_url': 'instagram.com/p/B8C6QehhNbf/…', 'indices': [213, 236]}]}",0,0,6037.0,HSSLSPORTS,277,832,4,188,"Lakewood, CA","[-117.88321557, 33.72551746]",0.0,1.0,0.0,0.0
1,2020-02-02 01:13:53+00:00,1223776520277196801,Corona CA Sat Feb 1st PM Forecast: TONIGHT Clear Lo 48 SUNDAY Mostly Sunny Hi 73,"ca sat feb st pm forecast tonight clear lo sunday mostly sunny hi
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",0,0,6065.0,"Corona, California",427,0,5,0,"Corona, CA","[-117.5655, 33.8752]",0.0,0.671,0.329,0.6597
2,2020-02-02 01:17:05+00:00,1223777323033427968,"Home stacked sub hero
:
:
:
:
#sandwich #homemade #submarine #subsandwich #sub #hero #herosandwich #saturdaylunch #athome #food #lunch #sandwichesofinstagram @ Corona, California https://t.co/H2G1ESoSsU","home stacked sub hero sandwich homemade submarine subsandwich sub hero herosandwich saturdaylunch athome food lunch sandwichesofinstagram california
","{'hashtags': [{'text': 'sandwich', 'indices': [30, 39]}, {'text': 'homemade', 'indices': [40, 49]}, {'text': 'submarine', 'indices': [50, 60]}, {'text': 'subsandwich', 'indices': [61, 73]}, {'text': 'sub', 'indices': [74, 78]}, {'text': 'hero', 'indices': [79, 84]}, {'text': 'herosandwich', 'indices': [85, 98]}, {'text': 'saturdaylunch', 'indices': [99, 113]}, {'text': 'athome', 'indices': [114, 121]}, {'text': 'food', 'indices': [122, 127]}, {'text': 'lunch', 'indices': [128, 134]}, {'text': 'sandwichesofinstagram', 'indices': [135, 157]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/H2G1ESoSsU', 'expanded_url': 'https://www.instagram.com/p/B8C7Wv5Haxb/?igshid=18jcukl9ajl51', 'display_url': 'instagram.com/p/B8C7Wv5Haxb/…', 'indices': [179, 202]}]}",0,0,36081.0,Michael Vargo,495,970,33,1951,Corona,"[-117.566, 33.8753]",0.0,0.676,0.324,0.802
3,2020-02-02 01:58:22+00:00,1223787711863185414,"Q: Is it safe to receive a letter or a package from #China?
A: Yes, it is safe. People receiving packages from China are not at risk of contracting 2019-nCoV.
From previous analysis, we know coronaviruses do not… https://t.co/oEWuHc9sLQ","q safe receive letter package china yes safe people receiving packages china risk contracting ncov previous analysis know es not…
","{'hashtags': [{'text': 'China', 'indices': [52, 58]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/oEWuHc9sLQ', 'expanded_url': 'https://www.instagram.com/p/B8DAFEnAi6D/?igshid=i96rl0prvu5c', 'display_url': 'instagram.com/p/B8DAFEnAi6D/…', 'indices': [213, 236]}]}",0,0,42045.0,Penn Asian Senior Services,523,1971,15,289,"Philadelphia, PA","[-75.1395564, 40.05892518]",0.082,0.586,0.332,0.7506
4,2020-02-02 01:58:28+00:00,1223787739960745984,"Apparently we were the best Esacape Room crew EVER...broke out of the Outbreak room in record time, with 16 minutes left! ❤ my birthday crew! Thanks for breaking out with me  and saving the world from the deadly… https://t.co/ckVoo6xf6z","apparently best esacape room crew everbroke outbreak room record time minutes left ❤ bihday crew thanks breaking saving world deadly…
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ckVoo6xf6z', 'expanded_url': 'https://www.instagram.com/p/B8DAF8ZnB06/?igshid=6s9zgzkwv8lz', 'display_url': 'instagram.com/p/B8DAF8ZnB06/…', 'indices': [213, 236]}]}",0,0,4013.0,AmersR (Amy Rushia),451,780,62,4799,"Chandler, AZ","[-111.89872384, 33.29921999]",0.0,0.705,0.295,0.7964
5,2020-02-02 00:52:33+00:00,1223771151450566656,Governo da China confirma 304 mortes pelo novo coronavírus https://t.co/xvfQSavnZt https://t.co/MiZi2nzbUF,"governo da china confirma moes pelo novo vírus
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/xvfQSavnZt', 'expanded_url': 'http://dlvr.it/RPCTcG', 'display_url': 'dlvr.it/RPCTcG', 'indices': [59, 82]}], 'media': [{'id': 1223771149554704384, 'id_str': '1223771149554704384', 'indices': [83, 106], 'media_url': 'http://pbs.twimg.com/media/EPu1YG-UYAAxw-U.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EPu1YG-UYAAxw-U.jpg', 'url': 'https://t.co/MiZi2nzbUF', 'display_url': 'pic.twitter.com/MiZi2nzbUF', 'expanded_url': 'https://twitter.com/ytfinc/status/1223771151450566656/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1200, 'h': 675, 'resize': 'fit'}}}]}",0,0,,Funkeiras 🔥,4011,92,39,1160,,"[-122.675, 45.5236111]",0.0,1.0,0.0,0.0
6,2020-02-02 00:56:09+00:00,1223772056778616832,"Having worked at Wiley was massive for me, plus Krav Maga First Principle is prevention.

Check out Wiley's updated and enhanced resource page for all things #CoronaVirus.
 
You can access all of Wiley's articles… https://t.co/9rV26ISTVn","worked wiley massive plus krav maga first principle prevention check wileys updated enhanced resource page things access wileys aicles…
","{'hashtags': [{'text': 'CoronaVirus', 'indices': [158, 170]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/9rV26ISTVn', 'expanded_url': 'https://www.instagram.com/p/B8C49b2Ftvp/?igshid=tdfjkmfuetum', 'display_url': 'instagram.com/p/B8C49b2Ftvp/…', 'indices': [214, 237]}]}",0,0,34027.0,Goncalo Esteves,54,349,0,745,"Morristown, NJ","[-74.4785078, 40.821514]",0.0,1.0,0.0,0.0
7,2020-02-02 03:29:34+00:00,1223810664973701120,Check out my latest post on my YouTube channel. The link is in my profile. Subscribe to my channel and share the videos! Thanks for watching! #lifeistooshort #corona #flowers… https://t.co/6oDEvxBe58,"check latest post youtube channel link profile subscribe channel share videos thanks watching lifeistoosho flowers…
","{'hashtags': [{'text': 'lifeistooshort', 'indices': [142, 157]}, {'text': 'corona', 'indices': [158, 165]}, {'text': 'flowers', 'indices': [166, 174]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/6oDEvxBe58', 'expanded_url': 'https://www.instagram.com/p/B8DJ0Ornjcee6jOR7-fQkHv3yCusUlY7Ij5sio0/?igshid=184owuwunwnwh', 'display_url': 'instagram.com/p/B8DJ0Ornjcee…', 'indices': [176, 199]}]}",0,0,,Hector Jimenez,59,101,9,84,,"[-119.019, 35.3733]",0.0,0.718,0.282,0.6249
8,2020-02-02 03:32:57+00:00,1223811516673265664,From the CDC: Update and Interim Guidance on Outbreak of 2019 Novel Coronavirus (2019-nCoV)  https://t.co/OKd66ouJhI,"cdc update interim guidance outbreak novel ncov
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/OKd66ouJhI', 'expanded_url': 'https://www.mbemsc.org/news/2020/2/1/from-the-cdc-update-and-interim-guidance-on-outbreak-of-2019-novel-coronavirus-2019-ncov', 'display_url': 'mbemsc.org/news/2020/2/1/…', 'indices': [93, 116]}]}",1,1,25017.0,MBEMSC (Region IV),615,259,4,41,"Burlington, MA","[-74.0007613, 40.7207559]",0.0,0.723,0.277,0.3182
9,2020-02-01 23:03:52+00:00,1223743799148433408,LMAOOOO soooo i know this is a sensitive time with “Corona Virus” going around but my sister has HELLA ANXIETY about it .. so we decided to PRANK HER LIKE WE GOT IT!!! 👀*750 Comments &amp; I’ll Drop It Today* 👀PS- this… https://t.co/OFd5XLYKpq,"lmaoooo soooo know sensitive time “ ” going around sister hella anxiety decided prank like got 👀 comments amp ’ drop today 👀ps this…
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/OFd5XLYKpq', 'expanded_url': 'https://www.instagram.com/p/B8Cr7x5h2RV/?igshid=etfjp60b1u56', 'display_url': 'instagram.com/p/B8Cr7x5h2RV/…', 'indices': [220, 243]}]}",0,25,6037.0,J Cook,15303,86,86,24305,"Los Angeles, CA","[-118.33935365, 34.09640656]",0.173,0.721,0.106,-0.1513
10,2020-02-01 23:44:44+00:00,1223754083569426432,LA MOVIDA SATURDAY🇵🇷 tucasaboricua 🇵🇷TU NUEVA CASA DEL PERREO CON HAPPY HOUR DE🍺MEDALLA LIGHT $2 🍻GASOLINA REGULAR $3 / Buckets de Corona y Heineken $15🚪ENTRADA Y 🚗PARKING 🆓🆓🆓🆓🆓🆓🆓🆓🆓🆓🆓🆓🆓🆓🆓 / BILLARES 📻From… https://t.co/78bcbxAPck,"la movida saturday🇵🇷 tucasaboricua 🇵🇷tu nueva casa del perreo con happy hour de🍺medalla light 🍻gasolina regular buckets de heineken 🚪entrada 🚗parking 🆓🆓🆓🆓🆓🆓🆓🆓🆓🆓🆓🆓🆓🆓🆓 billares 📻from…
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/78bcbxAPck', 'expanded_url': 'https://www.instagram.com/p/B8CwyUvly6K/?igshid=18b5lmivxlu2r', 'display_url': 'instagram.com/p/B8CwyUvly6K/…', 'indices': [206, 229]}]}",0,0,21203.0,DJFofi Oficial,430,391,2,10,Orlando,"[-81.2865864, 28.53950073]",0.0,0.861,0.139,0.5719
11,2020-02-01 23:54:03+00:00,1223756430265597952,Thoughts? San Francisco:: Travis AFB in Fairfield Named One of 4 U.S. Bases for Quarantined Coronavirus Evacuees https://t.co/UsjRyagvlD #Health #Local #News #Coronavirus #Fairfield @HainesForSF 2020,"thoughts san francisco travis afb fairfield named one us bases quarantined evacuees health local news fairfield hainesforsf
","{'hashtags': [{'text': 'Health', 'indices': [137, 144]}, {'text': 'Local', 'indices': [145, 151]}, {'text': 'News', 'indices': [152, 157]}, {'text': 'Coronavirus', 'indices': [158, 170]}, {'text': 'Fairfield', 'indices': [171, 181]}], 'symbols': [], 'user_mentions': [{'screen_name': 'HainesForSF', 'name': 'Shaun Haines 力是亮', 'id': 853007708814954496, 'id_str': '853007708814954496', 'indices': [182, 194]}], 'urls': [{'url': 'https://t.co/UsjRyagvlD', 'expanded_url': 'http://dlvr.it/RPCPD4', 'display_url': 'dlvr.it/RPCPD4', 'indices': [113, 136]}]}",2,2,6081.0,Shaun Haines 力是亮,0,4970,0,7468,"San Francisco, CA","[-122.3958528, 37.7929728]",0.0,1.0,0.0,0.0
12,2020-02-01 23:55:01+00:00,1223756671832469505,"I'm at Hidden Valley Plaza in Corona, CA https://t.co/Wur6CI8PWk","im hidden valley plaza ca
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Wur6CI8PWk', 'expanded_url': 'https://www.swarmapp.com/c/ggpXRNYkGCz', 'display_url': 'swarmapp.com/c/ggpXRNYkGCz', 'indices': [41, 64]}]}",0,0,6065.0,Toni,193,623,14,4572,"Riverside, CA","[-117.55746965, 33.8989753]",0.0,1.0,0.0,0.0
13,2020-02-01 23:56:17+00:00,1223756990024953856,"Getting a mani pedi (@ True Touch Nails in Corona, CA) https://t.co/prpeINeenH https://t.co/aLwDIVQgB7","getting mani pedi true touch nails ca
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/prpeINeenH', 'expanded_url': 'https://www.swarmapp.com/c/fEy5y9GrkSi', 'display_url': 'swarmapp.com/c/fEy5y9GrkSi', 'indices': [55, 78]}], 'media': [{'id': 1223756988011679746, 'id_str': '1223756988011679746', 'indices': [79, 102], 'media_url': 'http://pbs.twimg.com/media/EPuofzHWkAIjkel.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EPuofzHWkAIjkel.jpg', 'url': 'https://t.co/aLwDIVQgB7', 'display_url': 'pic.twitter.com/aLwDIVQgB7', 'expanded_url': 'https://twitter.com/disneytoni/status/1223756990024953856/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1440, 'h': 1920, 'resize': 'fit'}}}]}",0,0,6065.0,Toni,193,623,14,4572,"Riverside, CA","[-117.56264, 33.89707706]",0.0,0.682,0.318,0.4215
14,2020-02-01 23:58:37+00:00,1223757576439042048,"Support and prayers for our friends in China!🙏❤️🙏❤️ @ Cypress, Texas https://t.co/HYv3rbdngt","suppo prayers friends china🙏❤️🙏❤️ cypress texas
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/HYv3rbdngt', 'expanded_url': 'https://www.instagram.com/p/B8CyYA8jIy0/?igshid=ec7wm7g0ed14', 'display_url': 'instagram.com/p/B8CyYA8jIy0/…', 'indices': [69, 92]}]}",0,2,,Jerry Orsak,321,392,4,5445,,"[-95.6969, 29.9689]",0.0,0.617,0.383,0.4767
15,2020-02-01 22:26:39+00:00,1223734434287050762,At a charity event for @PawsAtlanta. I’m not a pale ale fan but shout out to China and Nathan for mellowing it out with the wheat &amp; citrus. - Drinking a Dooley's by Best End Brewing Co. at @beergrowlerae  — https://t.co/zHOHjY6wvz,"charity event pawsatlanta ’ pale ale fan shout china nathan mellowing wheat amp citrus drinking dooleys best end brewing co beergrowlerae —
","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'pawsatlanta', 'name': 'PAWS Atlanta', 'id': 16630808, 'id_str': '16630808', 'indices': [23, 35]}, {'screen_name': 'BeerGrowlerAE', 'name': 'The Beer Growler AE', 'id': 354548037, 'id_str': '354548037', 'indices': [193, 207]}], 'urls': [{'url': 'https://t.co/zHOHjY6wvz', 'expanded_url': 'http://untp.beer/s/c861837130', 'display_url': 'untp.beer/s/c861837130', 'indices': [211, 234]}]}",0,1,16001.0,Brain Mc,227,296,24,14,"Atlanta, GA, USA","[-84.2714, 33.7758]",0.0,0.646,0.354,0.8519
16,2020-02-01 22:27:47+00:00,1223734718216183810,This is what traffic in china looks like @ Margaret Pace park https://t.co/5WAENyTsW6,"traffic china looks like margaret pace park
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/5WAENyTsW6', 'expanded_url': 'https://www.instagram.com/p/B8Cn7nHAWgC/?igshid=14ofe1s2of2wj', 'display_url': 'instagram.com/p/B8Cn7nHAWgC/…', 'indices': [62, 85]}]}",0,0,12086.0,M,118,1430,0,4464,"Miami, FL","[-80.18645341, 25.79410283]",0.0,0.706,0.294,0.3612
17,2020-02-01 22:35:13+00:00,1223736590993772544,We are ready for the ‘Corona’ virus while attending A War on Everything Tour !! 😂😂 #theglorioussons tgsamigos @theglorioussons @ The Orpheum https://t.co/XxyJy0Zjo2,"ready ‘ ’ attending war everything tour 😂😂 theglorioussons tgsamigos theglorioussons orpheum
","{'hashtags': [{'text': 'theglorioussons', 'indices': [83, 99]}], 'symbols': [], 'user_mentions': [{'screen_name': 'TheGloriousSons', 'name': 'The Glorious Sons', 'id': 522611380, 'id_str': '522611380', 'indices': [110, 126]}], 'urls': [{'url': 'https://t.co/XxyJy0Zjo2', 'expanded_url': 'https://www.instagram.com/p/B8Co1HaJUnU/?igshid=12vonu8su4nx3', 'display_url': 'instagram.com/p/B8Co1HaJUnU/…', 'indices': [141, 164]}]}",0,0,,Chris Pyke,91,204,6,1081,,"[-82.43737053, 27.96016415]",0.271,0.556,0.174,-0.34
18,2020-02-01 22:55:58+00:00,1223741813267156993,"""Clear junkie tent encampment blocking sidewalk. 311 leaders are probably off in China spending our money with Chinese billionaires again instead of DOING THEIR JOB. City leaders defraud citizens while we are left with feces, needles, and..."" (Castro, D8) https://t.co/FiCxbfpIbI https://t.co/wonnIk1Zfq","clear junkie tent encampment blocking sidewalk leaders probably china spending money chinese billionaires instead job city leaders defraud citizens left feces needles castro
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/FiCxbfpIbI', 'expanded_url': 'https://mobile311.sfgov.org/reports/12025577', 'display_url': 'mobile311.sfgov.org/reports/120255…', 'indices': [256, 279]}], 'media': [{'id': 1223741811845292037, 'id_str': '1223741811845292037', 'indices': [280, 303], 'media_url': 'http://pbs.twimg.com/media/EPuasbfU4AU64xY.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EPuasbfU4AU64xY.jpg', 'url': 'https://t.co/wonnIk1Zfq', 'display_url': 'pic.twitter.com/wonnIk1Zfq', 'expanded_url': 'https://twitter.com/PoopScoopSF/status/1223741813267156993/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 512, 'h': 384, 'resize': 'fit'}, 'small': {'w': 512, 'h': 384, 'resize': 'fit'}, 'medium': {'w': 512, 'h': 384, 'resize': 'fit'}}}]}",0,0,6081.0,PoopScoop: Get the Scoop on Poop,430,123,6,373,"San Francisco, CA","[-122.4305798, 37.759569]",0.099,0.802,0.099,0.0
19,2020-02-01 11:17:32+00:00,1223566044813393925,"Thoughts? San Francisco :: In L.A.'s San Gabriel Valley, fear of the coronavirus has changed habits in ways big and small: Alhambra officials postpone the Lunar New Year festival, and many shoppers are changing their buying habits to avoid crowds or… https://t.co/pjoeGVm3rK","thoughts san francisco las san gabriel valley fear changed habits ways big small alhambra officials postpone lunar new year festival many shoppers changing buying habits avoid crowds or…
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/pjoeGVm3rK', 'expanded_url': 'http://dlvr.it/RP9kFS', 'display_url': 'dlvr.it/RP9kFS', 'indices': [251, 274]}]}",0,0,6081.0,Shaun Haines 力是亮,0,4970,0,7468,"San Francisco, CA","[-122.40294686, 37.71235651]",0.212,0.696,0.093,-0.4767
20,2020-02-01 16:02:41+00:00,1223637806209257474,"Just posted a photo @ Corona del Mar, California https://t.co/Dw2Wxm0S9L","posted photo del mar california
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Dw2Wxm0S9L', 'expanded_url': 'https://www.instagram.com/p/B8B76XuA84n/?igshid=t84h4twlry6z', 'display_url': 'instagram.com/p/B8B76XuA84n/…', 'indices': [49, 72]}]}",0,0,24037.0,Lauren || ATLEE + CO designs,61,320,0,1415,"California, USA","[-117.86996, 33.59552]",0.0,1.0,0.0,0.0
21,2020-02-01 16:38:21+00:00,1223646779817840643,"Olive Knit Sweater, paired with our Snake Pattern Purse and FREE SHIPPING?! Yes, please! @ Corona del Mar, California https://t.co/WEaRmJ5dou","olive knit sweater paired snake pattern purse free shipping yes please del mar california
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/WEaRmJ5dou', 'expanded_url': 'https://www.instagram.com/p/B8B__dcJEs4/?igshid=1do69wvzv4ywt', 'display_url': 'instagram.com/p/B8B__dcJEs4/…', 'indices': [118, 141]}]}",0,0,,MissJeannettesBoutique,2,4,0,45,,"[-117.86996, 33.59552]",0.0,0.57,0.43,0.8074
22,2020-02-03 06:45:08+00:00,1224222268240343041,"That's alot of egg foo young.   Btw
..   Corona virus will kill way more...  what are the early symptoms? @ Washington D.C. https://t.co/ODi4WlxG7K","thats alot egg foo young btw kill way early symptoms washington dc
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ODi4WlxG7K', 'expanded_url': 'https://www.instagram.com/p/B8GFsX1pGAo/?igshid=61q9tolhyq3t', 'display_url': 'instagram.com/p/B8GFsX1pGAo/…', 'indices': [124, 147]}]}",0,0,36061.0,John M. Finan,800,2347,9,3392,New York City,"[-77.0367, 38.8951]",0.299,0.701,0.0,-0.6908
23,2020-02-05 15:30:22+00:00,1225079224425299969,"""Trash left over by homeless population all over entrance to underground train tunnel and sidewalk. Trash leftover from homeless population (including human feces) has begun attracting rats now at night. PLEASE clean this up. If y..."" (Corona Heights, D8) https://t.co/2WkKVPouZN","trash left homeless population entrance underground train tunnel sidewalk trash leftover homeless population including human feces begun attracting rats night please clean heights
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/2WkKVPouZN', 'expanded_url': 'https://mobile311.sfgov.org/reports/12040711', 'display_url': 'mobile311.sfgov.org/reports/120407…', 'indices': [256, 279]}]}",0,0,6075.0,PoopScoop: Get the Scoop on Poop,432,123,6,373,"San Francisco, CA","[-122.4362493, 37.7621377]",0.0,0.712,0.288,0.7964
24,2020-02-04 00:00:32+00:00,1224482836406603776,San Francisco :: San Francisco :: San Benito County Couple Infected With Coronavirus Moved to SF General https://t.co/OciBLhf5CH #SFNews #SFGeneral Text Squad to 66599 Text Squad to 66599,"san francisco san francisco san benito county couple infected moved sf general sfnews sfgeneral text squad text squad
","{'hashtags': [{'text': 'SFNews', 'indices': [129, 136]}, {'text': 'SFGeneral', 'indices': [137, 147]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/OciBLhf5CH', 'expanded_url': 'http://dlvr.it/RPKXKg', 'display_url': 'dlvr.it/RPKXKg', 'indices': [105, 128]}]}",0,0,6081.0,Shaun Haines 力是亮,0,4970,0,7468,"San Francisco, CA","[-122.3958528, 37.7929728]",0.158,0.842,0.0,-0.4939
25,2020-02-04 00:34:28+00:00,1224491377179987968,"Not feeling my best this evening (no it’s not the corona virus people!) , so took a quick stroll to get some soup. I might have made a few stops along the way 🤷🏻‍♀️. Shopping, people… https://t.co/mZXncjPl30","feeling best evening ’ people took quick stroll get soup might made stops along way 🤷🏻‍♀️ shopping people…
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/mZXncjPl30', 'expanded_url': 'https://www.instagram.com/p/B8IAD5Jha7dBcug9uNRM7rh0sw3B1L6317P5s80/?igshid=wvzhgv82hq2i', 'display_url': 'instagram.com/p/B8IAD5Jha7dB…', 'indices': [184, 207]}]}",0,0,,Nola White,31,114,0,315,,"[-73.9675, 40.7779]",0.075,0.657,0.268,0.6249
26,2020-02-04 00:40:35+00:00,1224492915197710337,"If you would open your eyes maybe you would’ve won @ Corona, New York https://t.co/ZoxpG11ETc","would open eyes maybe would ’ new york
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ZoxpG11ETc', 'expanded_url': 'https://www.instagram.com/p/B8IAxHmDbRyP-mHt5hUx6ouwNgTDF7W1Gdx5xk0/?igshid=1xdy3rmgc4uc7', 'display_url': 'instagram.com/p/B8IAxHmDbRyP…', 'indices': [70, 93]}]}",0,0,36081.0,dawizardofarz,367,4454,1,372,"Queens, NY","[-73.8603, 40.7472]",0.0,1.0,0.0,0.0
27,2020-02-05 20:38:52+00:00,1225156859646169089,"Location: #newyork dance studio
Song: #china by #anuelaa #daddyyankee 
Choreography: #danilpozdeev @ New York City, N.Y. https://t.co/RagN1WPoIb","location newyork dance studio song china anuelaa daddyyankee choreography danilpozdeev new york city ny
","{'hashtags': [{'text': 'newyork', 'indices': [10, 18]}, {'text': 'china', 'indices': [38, 44]}, {'text': 'anuelaa', 'indices': [48, 56]}, {'text': 'daddyyankee', 'indices': [57, 69]}, {'text': 'danilpozdeev', 'indices': [85, 98]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/RagN1WPoIb', 'expanded_url': 'https://www.instagram.com/p/B8MuXM1jS0p/?igshid=1gexje7wur1vq', 'display_url': 'instagram.com/p/B8MuXM1jS0p/…', 'indices': [121, 144]}]}",0,0,,Danil Pozdeev,93,335,1,14,,"[-74.00589108, 40.71270142]",0.0,1.0,0.0,0.0
28,2020-02-05 20:43:19+00:00,1225157981035167747,"Just landed but the CDC has quarantined the plane due to 3 Chinese nationals on it .. waiting to get off (@ Terminal C in Newark, NJ) https://t.co/qPhFyPXDO2","landed cdc quarantined plane due chinese nationals waiting get terminal c newark nj
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/qPhFyPXDO2', 'expanded_url': 'https://www.swarmapp.com/c/adZM6wCzvCE', 'display_url': 'swarmapp.com/c/adZM6wCzvCE', 'indices': [134, 157]}]}",1,0,34013.0,Ritesh Patel,7743,8463,809,10420,"Montclair, NJ","[-74.17778957, 40.69632306]",0.0,1.0,0.0,0.0
29,2020-02-05 20:57:14+00:00,1225161483975303169,"Posted withregram • @pharmacypodcast @drjaymax Jason Cavolina PharmD delivers a great episode about the #Coronavirus 🎙💊🦠 😷 . .
. .

#PPNRx
#Pharmacy
#PharmacyPodcast
#Pharmacist… https://t.co/4ib6i0s3A6","posted withregram • pharmacypodcast drjaymax jason cavolina pharmd delivers great episode 🎙💊🦠 😷 ppnrx pharmacy pharmacypodcast pharmacist…
","{'hashtags': [{'text': 'Coronavirus', 'indices': [104, 116]}, {'text': 'PPNRx', 'indices': [132, 138]}, {'text': 'Pharmacy', 'indices': [139, 148]}, {'text': 'PharmacyPodcast', 'indices': [149, 165]}, {'text': 'Pharmacist', 'indices': [166, 177]}], 'symbols': [], 'user_mentions': [{'screen_name': 'PharmacyPodcast', 'name': 'Pharmacy Podcast Network', 'id': 84605478, 'id_str': '84605478', 'indices': [20, 36]}, {'screen_name': 'DrJayMax', 'name': 'Dr. Jason Cavolina', 'id': 714992522242756609, 'id_str': '714992522242756609', 'indices': [37, 46]}], 'urls': [{'url': 'https://t.co/4ib6i0s3A6', 'expanded_url': 'https://www.instagram.com/p/B8MwzBLBff5/?igshid=q02rmow95b6n', 'display_url': 'instagram.com/p/B8MwzBLBff5/…', 'indices': [179, 202]}]}",0,0,48213.0,Dr. Jason Cavolina,203,594,3,829,"New York, USA","[-72.9292, 40.8353]",0.0,0.773,0.227,0.6249
30,2020-02-04 03:07:25+00:00,1224529867770716160,This is insane https://t.co/F4llAV6xRr,"insane
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/F4llAV6xRr', 'expanded_url': 'https://twitter.com/Breaking911/status/1224521998283563008', 'display_url': 'twitter.com/Breaking911/st…', 'indices': [15, 38]}]}",0,0,32003.0,Garz,191,389,13,1784,"Henderson, NV","[-114.96738934, 36.05859375]",1.0,0.0,0.0,-0.4019
